Date,Salesperson,Customer Name,Car Make,Car Model,Car Year,Sale Price,Commission Rate,Commission Earned
2024-11-21 00:00:00,Erin Parker,Kenneth Hayes,Ford,Corolla,2018,32698,0.1003397008489661,3280.91
2025-02-12 00:00:00,Melvin Nash,Christina Robinson,Nissan,Civic,2014,44546,0.1089765199485923,4854.47
2024-11-25 00:00:00,Carlos Long,Melissa Estrada,Toyota,F-150,2011,41841,0.1319081678898265,5519.17
2025-08-05 00:00:00,Anita Caldwell,Julie Perez,Toyota,Altima,2014,12006,0.1317262898312529,1581.51
2025-06-07 00:00:00,Linda Ramirez,Ashley Schmidt,Chevrolet,F-150,2013,22918,0.061043741514304,1399.0
2024-12-24 00:00:00,Joshua Massey,Heather Black,Chevrolet,Corolla,2013,40308,0.0684834250736044,2760.43
2025-01-19 00:00:00,Cassandra Bass,Tiffany Washington,Honda,Civic,2013,30165,0.053483708667597,1613.34
2024-12-20 00:00:00,Jennifer Hawkins,Lauren Johnson,Ford,Silverado,2021,31960,0.0600235136532937,1918.35
2025-04-15 00:00:00,Yolanda Fisher,Diana Mcdonald MD,Honda,Civic,2011,11550,0.0576308367408636,665.64
2025-07-20 00:00:00,Aaron Edwards,Levi Sims,Nissan,F-150,2011,13104,0.0591576742017421,775.2
2024-11-21 00:00:00,Kristen Smith,Carmen Snyder,Honda,Altima,2014,13174,0.0942446776579021,1241.58
2024-12-06 00:00:00,Joshua Scott,Mrs. Allison Thomas,Chevrolet,Civic,2017,14636,0.0600724142665935,879.22
2025-05-15 00:00:00,Mrs. Stephanie Carlson,Ana Hall,Nissan,F-150,2019,49780,0.0885194548580572,4406.5
2025-01-25 00:00:00,Julie Vasquez,Michael White,Honda,Corolla,2017,35409,0.082241827213947,2912.1
2025-07-17 00:00:00,Felicia Jones,Amy Davis,Chevrolet,Civic,2012,42124,0.0870012609277684,3664.84
2024-12-18 00:00:00,Gavin Lindsey,Benjamin Hendricks,Ford,F-150,2013,26163,0.1407206654367691,3681.67
2025-01-18 00:00:00,Tracy Thompson,Jason Adams,Ford,F-150,2022,15117,0.1416595994654667,2141.47
2025-03-22 00:00:00,Marc Soto,Matthew Andersen,Nissan,Silverado,2017,36776,0.1344934154713673,4946.13
2025-06-30 00:00:00,Paula Nunez,Gail Parker,Nissan,F-150,2022,16885,0.1421460606711966,2400.14
2025-06-17 00:00:00,Erin Edwards,Brandon Phillips,Nissan,Silverado,2011,32956,0.1171638243126269,3861.25
2025-03-06 00:00:00,Jasmin Hamilton,Michael Swanson,Ford,F-150,2013,17840,0.1194612109809075,2131.19
2025-02-10 00:00:00,Jonathan Ayers,Tracy Lee,Toyota,Civic,2015,39013,0.1369097596497923,5341.26
2025-02-25 00:00:00,Joel Chavez,Robert Hernandez MD,Toyota,Silverado,2014,23521,0.0850695065590981,2000.92
2025-08-03 00:00:00,Jamie Obrien,Jonathan Stewart,Nissan,F-150,2014,11443,0.1017000207702998,1163.75
2024-12-11 00:00:00,Denise Strickland,Natalie May,Ford,F-150,2010,26319,0.0871146482379259,2292.77
2025-02-11 00:00:00,Jeffrey Bowen,Monica Sparks,Chevrolet,Altima,2022,34119,0.13869201951337,4732.03
2025-02-26 00:00:00,Jocelyn Lewis,Ms. Megan Smith MD,Toyota,Civic,2011,40434,0.1265398835330431,5116.51
2025-05-27 00:00:00,Paul Perez,Tracy Larson,Chevrolet,Altima,2021,19185,0.0938544024318343,1800.6
2025-07-29 00:00:00,Matthew Davis,Daniel Scott,Ford,Silverado,2020,26221,0.1126715286053694,2954.36
2025-06-26 00:00:00,Joan Mills,Amanda Pearson,Ford,F-150,2017,44983,0.1041959341712032,4687.05
2025-05-23 00:00:00,Kenneth Wilson,Sabrina Hoffman,Chevrolet,Altima,2021,43921,0.056243060973712,2470.25
2024-11-02 00:00:00,Dawn Holt,James Holloway,Ford,F-150,2011,44889,0.0683807777445765,3069.54
2024-12-17 00:00:00,Alicia Fernandez,Paul Jackson,Toyota,Silverado,2012,18070,0.098522909770342,1780.31
2025-08-01 00:00:00,Natasha Russell,Roy Harris IV,Honda,Silverado,2013,41229,0.1172598164338352,4834.5
2024-12-26 00:00:00,Elizabeth Peters,John Odom,Ford,Civic,2022,36708,0.0909063661550309,3336.99
2025-03-17 00:00:00,Dr. Juan Thompson,Robert Hoffman,Honda,Altima,2011,42138,0.0545172956608628,2297.25
2024-11-03 00:00:00,Michelle Duffy,Kimberly Patterson,Toyota,Civic,2020,45956,0.1151777355032932,5293.11
2025-02-13 00:00:00,Ashley Davis,Christopher Harris,Honda,Silverado,2016,13871,0.0917840118746981,1273.14
2024-12-02 00:00:00,Alexander Herrera,Fernando Jimenez,Nissan,Corolla,2014,33567,0.0779018063938589,2614.93
2025-07-10 00:00:00,Robert Chung,Christopher Murray,Honda,F-150,2022,28160,0.1049956596162995,2956.68
2024-11-16 00:00:00,Kelsey Rocha,Cole Foster,Nissan,Civic,2018,27961,0.1270304265027655,3551.9
2025-07-17 00:00:00,Terrence Joyce,Michelle Stone,Ford,Corolla,2010,39992,0.0766096302780324,3063.77
2025-06-03 00:00:00,Alex Curtis,Briana Cook,Nissan,Silverado,2020,47924,0.0632764250792891,3032.46
2025-03-13 00:00:00,Lauren Rowe,Melissa Jones,Ford,Altima,2021,11428,0.1282160085993174,1465.25
2025-07-27 00:00:00,Robert Powers,Danielle Swanson,Nissan,Civic,2015,35047,0.1472685647810819,5161.32
2025-05-13 00:00:00,Sarah Ferguson,John Ramos,Nissan,Silverado,2019,45420,0.0844793367691545,3837.05
2025-01-14 00:00:00,Samantha Reed,Courtney Snyder,Chevrolet,F-150,2020,47295,0.1074200378888223,5080.43
2025-01-28 00:00:00,Rick Scott,Jesse Hudson,Honda,Silverado,2014,12562,0.1266563529903102,1591.06
2025-03-31 00:00:00,Carlos Smith,James White,Ford,Altima,2018,25277,0.124803665734789,3154.66
2024-11-19 00:00:00,Melissa Fields,Anna Richardson,Honda,Silverado,2013,21988,0.1342965197770393,2952.91
2025-03-26 00:00:00,Ross Murphy,Hannah Berry,Honda,Corolla,2012,25402,0.1187271809417216,3015.91
2025-07-02 00:00:00,Dr. Kathleen Johnson,Jennifer Thomas,Chevrolet,Altima,2015,28213,0.1319879547014718,3723.78
2025-08-04 00:00:00,Brian Black,Samantha Byrd,Honda,Altima,2022,26405,0.1281634435646353,3384.16
2025-08-02 00:00:00,Jillian Powell,Elizabeth Berg,Nissan,F-150,2010,44082,0.0991655785471652,4371.42
2024-12-19 00:00:00,Alicia Blanchard,Pamela Hall,Ford,Corolla,2022,32823,0.0670697894846,2201.43
2025-06-15 00:00:00,Kara Cruz,Kelly Sanchez,Chevrolet,Altima,2020,36938,0.0540103711575066,1995.04
2025-01-09 00:00:00,Christopher George,Angelica Smith,Honda,F-150,2012,19112,0.1231205322358115,2353.08
2025-04-05 00:00:00,Keith Maldonado,Kathleen Young,Nissan,Altima,2015,46457,0.0874084005017094,4060.73
2025-04-16 00:00:00,Kelsey Diaz,Eric Rivas,Honda,Corolla,2017,37914,0.1256877408742504,4765.33
2025-07-24 00:00:00,Joshua Castillo,Logan Williams,Chevrolet,Civic,2021,10340,0.1448606179001115,1497.86
2025-08-16 00:00:00,Sabrina Allen,Richard Roth,Nissan,Altima,2018,42131,0.0728431163115591,3068.95
2024-12-28 00:00:00,Katie Pierce,Christine Wang,Ford,Corolla,2015,44819,0.0843810233834753,3781.87
2025-08-09 00:00:00,Taylor Hopkins,Scott Peterson,Ford,Silverado,2015,15394,0.1497257848491405,2304.88
2025-03-22 00:00:00,Emily Roth,Jill Gonzalez,Chevrolet,Corolla,2017,17550,0.1391082359616794,2441.35
2025-06-29 00:00:00,Brittney Monroe,Robert Herrera,Honda,Civic,2011,48210,0.1268206562298144,6114.02
2024-11-18 00:00:00,Karen Crawford,Ashley Davis,Chevrolet,F-150,2015,47445,0.1197811184876642,5683.02
2025-07-26 00:00:00,Bruce Greene,Preston Gardner,Nissan,F-150,2016,37931,0.1015301011777697,3851.14
2024-11-02 00:00:00,James Conrad,Stephanie Johnson,Honda,F-150,2019,13134,0.1084689828731715,1424.63
2025-01-10 00:00:00,Joseph Baker,Sarah Dickson,Nissan,Civic,2013,42962,0.0612541082443191,2631.6
2025-07-14 00:00:00,William Turner,Lindsey Harris,Nissan,Silverado,2016,21556,0.0903313508518135,1947.18
2025-01-17 00:00:00,Emily Mosley,Dale Jackson,Ford,F-150,2019,28040,0.1331562328805376,3733.7
2025-07-21 00:00:00,Ashley Foster,Makayla Gutierrez,Nissan,Civic,2020,22619,0.0513632482610133,1161.79
2025-07-19 00:00:00,Paul Gilmore,Rhonda Edwards,Ford,Altima,2010,47851,0.1485303505284743,7107.33
2025-04-05 00:00:00,Johnny Ballard,Michael Carpenter,Honda,Altima,2019,25478,0.1251643839867365,3188.94
2025-02-26 00:00:00,Jill Harmon,Benjamin Oliver,Ford,Corolla,2010,32548,0.1193693555786981,3885.23
2025-06-04 00:00:00,Candice Harris,Emily Ewing,Ford,Corolla,2017,12599,0.0603201185449337,759.97
2025-05-07 00:00:00,Patricia Ortiz,William Miller,Honda,Silverado,2018,16158,0.0516027105526252,833.8
2025-02-27 00:00:00,Nicole Thornton,David Johnson,Nissan,Altima,2019,48250,0.1272806733193505,6141.29
2025-01-21 00:00:00,Denise Schneider,Paula Aguilar,Chevrolet,Altima,2019,14243,0.137007828558585,1951.4
2025-08-01 00:00:00,Christina Moses,Joseph Schmidt,Chevrolet,Corolla,2014,21727,0.0723345382671983,1571.61
2025-02-25 00:00:00,Brian Miller,Jose Wilson,Chevrolet,Civic,2012,12454,0.0803461235767569,1000.63
2024-11-30 00:00:00,Nicole Bell,Richard Reese,Toyota,Civic,2010,42501,0.0942161358411233,4004.28
2025-05-17 00:00:00,Jennifer Schmidt,Zachary Howard,Ford,Corolla,2014,23822,0.0843040138450447,2008.29
2025-04-07 00:00:00,Jacob Johnson,Chad Nelson,Nissan,Civic,2017,10240,0.0982243469774455,1005.82
2025-04-07 00:00:00,Mr. Angel Hale,Ann Farmer,Toyota,Silverado,2011,23448,0.1151491487707631,2700.02
2025-04-29 00:00:00,Tiffany Perez,Donna Rangel,Ford,Silverado,2010,32571,0.1255157778868344,4088.17
2025-02-15 00:00:00,Daniel Taylor,Sylvia Mcclure,Chevrolet,Altima,2010,30036,0.1320808014072211,3967.18
2025-03-09 00:00:00,Daisy Fuller,Kyle Andrews,Nissan,Civic,2012,13059,0.1429836669572467,1867.22
2025-02-17 00:00:00,Samuel Wood,Jennifer Gonzalez,Chevrolet,Altima,2022,24050,0.1041939065208137,2505.86
2025-03-13 00:00:00,Destiny Hopkins,Andrew Peters,Ford,Corolla,2014,47601,0.0688619686603118,3277.9
2025-07-08 00:00:00,Ricky Shaw,Heather Nguyen,Nissan,Altima,2017,20961,0.121878944870032,2554.7
2025-06-24 00:00:00,William Sellers II,Mark Garcia,Nissan,F-150,2019,10964,0.0779719803171955,854.88
2025-02-14 00:00:00,Hannah Anderson,Becky Hanna,Honda,Corolla,2021,41040,0.0852988880657231,3500.67
2025-03-22 00:00:00,Brittney Leach,Michael Fleming,Toyota,Corolla,2014,15285,0.0604298959118648,923.67
2025-02-11 00:00:00,Carol Johnson,William Sanders,Honda,Silverado,2022,18432,0.0710145074522441,1308.94
2025-01-31 00:00:00,Stephanie Jones,Christine Smith,Chevrolet,Altima,2021,40924,0.0878887586562418,3596.76
2025-05-13 00:00:00,Jimmy Guerra,Jill Hall,Honda,Altima,2019,36599,0.143096285460774,5237.18
2025-05-10 00:00:00,Mary White,Teresa Stanley,Ford,Civic,2013,33030,0.1121471307270235,3704.22
2025-04-20 00:00:00,Nicholas Reed,Linda Moss,Honda,Altima,2013,10995,0.1198310262433821,1317.54
2025-02-13 00:00:00,Christina Chavez,Marc Beck,Ford,Civic,2022,14609,0.067684980493001,988.81
2025-07-24 00:00:00,Richard Morrison,Matthew Robinson,Nissan,Civic,2019,35378,0.1320937381859211,4673.21
2025-06-29 00:00:00,Ian Benjamin,Brian Hill,Nissan,Silverado,2011,14019,0.0909396075462386,1274.88
2025-06-30 00:00:00,Andrew Mahoney,Monique Carter,Nissan,F-150,2017,12826,0.1031241922305788,1322.67
2024-11-09 00:00:00,Kayla Williams,Sherri Burke,Nissan,Corolla,2020,37861,0.068666190409128,2599.77
2025-07-12 00:00:00,James Cobb,Jason Peterson,Honda,Civic,2020,32725,0.0722465571139826,2364.27
2024-11-12 00:00:00,Aimee Garza,James Black,Nissan,F-150,2020,30998,0.1044052567226702,3236.35
2025-08-12 00:00:00,Joseph Barber,Gregory Potter,Toyota,Civic,2011,13378,0.0518080238214105,693.09
2024-12-23 00:00:00,John Davenport,Sarah Reese,Nissan,Corolla,2014,44079,0.0737095800480582,3249.04
2025-07-01 00:00:00,Bryan Baker,Micheal Castro,Nissan,Silverado,2016,10622,0.0906291415878765,962.66
2025-06-27 00:00:00,Bob Jackson,Yvonne Campos,Chevrolet,Corolla,2016,23753,0.0658715964844621,1564.65
2025-01-16 00:00:00,Jennifer Kidd,Norma Simon,Honda,F-150,2020,39186,0.1163072648599901,4557.62
2025-08-12 00:00:00,Nancy Norris,Benjamin Sampson,Honda,F-150,2020,22291,0.094459099622954,2105.59
2025-03-14 00:00:00,Diana Dunn,Kimberly Campbell,Toyota,Civic,2016,26898,0.0767778991435041,2065.17
2025-01-05 00:00:00,Robert Snyder,Cheryl Lewis,Toyota,Silverado,2016,29392,0.0566200660125553,1664.18
2025-04-21 00:00:00,Richard Gibson,Monica Nichols,Toyota,F-150,2022,49188,0.1475748424781796,7258.91
2024-11-25 00:00:00,Ryan Moore,James Thomas,Toyota,Corolla,2020,18361,0.0896926311823138,1646.85
2025-06-08 00:00:00,Laura Castro,Erica Johnson,Toyota,Civic,2018,16535,0.133835049238396,2212.96
2025-02-28 00:00:00,Kayla Miller,Eric Fisher,Ford,Civic,2020,23051,0.0789562887409411,1820.02
2025-01-24 00:00:00,Joshua Hunter,Antonio Stephens,Ford,Corolla,2014,19541,0.1247130897705258,2437.02
2024-11-06 00:00:00,Erin Bowen,Mary Barnett,Chevrolet,Silverado,2019,31412,0.0908777384673403,2854.65
2025-03-26 00:00:00,Linda Gonzalez,Marvin Hoover,Chevrolet,F-150,2022,21912,0.0635455607710499,1392.41
2025-02-06 00:00:00,Gina Valencia,Christina Preston,Honda,F-150,2018,36219,0.1366889109681967,4950.74
2025-03-26 00:00:00,Jeffrey Thompson,Jennifer Henderson,Honda,Altima,2011,19028,0.086930753672057,1654.12
2025-03-02 00:00:00,Lisa Nelson,Samantha West,Toyota,Civic,2016,13884,0.127489440356313,1770.06
2024-12-18 00:00:00,Dalton Hernandez,Tara Crosby,Chevrolet,Corolla,2010,49173,0.0891394429720246,4383.25
2025-06-05 00:00:00,Jennifer Mclaughlin,Erin Little,Toyota,Silverado,2022,23862,0.0692347139068879,1652.08
2025-06-25 00:00:00,Mrs. Autumn Hoffman,Jorge Thornton,Chevrolet,Corolla,2019,11010,0.1106945333142398,1218.75
2024-12-21 00:00:00,Eric White,Elizabeth Mack,Ford,Silverado,2017,20215,0.1158199563585267,2341.3
2025-03-04 00:00:00,Jeffery Gutierrez PhD,Angela Johnson,Toyota,Silverado,2017,23513,0.0520929131697182,1224.86
2025-06-28 00:00:00,Tracy Wolf,David Perry,Chevrolet,Altima,2017,34333,0.1098448293552089,3771.3
2025-05-07 00:00:00,Joseph Stewart,Amanda Jones,Honda,Altima,2010,18441,0.0850530179045045,1568.46
2024-11-07 00:00:00,Kelly Stephens,Michael Wilson,Chevrolet,Silverado,2017,22196,0.130671749852163,2900.39
2025-08-14 00:00:00,Anthony Cooper,Hannah Brown,Ford,Corolla,2013,33455,0.0936106847408083,3131.75
2025-05-12 00:00:00,Kathleen Kent,Jon Miller,Chevrolet,Civic,2021,33438,0.1405587840900641,4700.0
2025-02-10 00:00:00,Shane Lynch,Jason Hooper,Honda,F-150,2021,49791,0.1452598231284301,7232.63
2025-06-01 00:00:00,Tracey Krueger,Matthew Klein,Honda,Altima,2021,31274,0.1374615160564781,4298.97
2025-03-12 00:00:00,Daniel Conway,Robert Owens,Toyota,Corolla,2018,47187,0.1110115943213167,5238.3
2025-07-02 00:00:00,Dr. Kelly Hall,Summer Roth,Chevrolet,F-150,2013,22949,0.0981716268524007,2252.94
2025-03-09 00:00:00,Jon Mckinney,Lauren Cruz,Ford,Silverado,2019,29293,0.1218843080751903,3570.36
2024-11-05 00:00:00,Elizabeth Scott,Neil Murray,Toyota,F-150,2021,35723,0.1339979494658237,4786.81
2025-05-31 00:00:00,Zachary Gonzalez,Ryan Harris,Ford,F-150,2015,47569,0.0680538892425566,3237.26
2024-11-27 00:00:00,Angel Brown,Joanne Roach,Toyota,Silverado,2011,22920,0.1179809168463905,2704.12
2025-07-08 00:00:00,Rhonda Jordan,Cassandra Martin,Ford,Silverado,2010,49840,0.0815701772207343,4065.46
2025-02-24 00:00:00,Jonathan Moreno,Brandi Brewer,Nissan,Altima,2013,11444,0.0551875231297239,631.57
2024-12-01 00:00:00,Bradley Schwartz,Jacob Whitaker,Chevrolet,Silverado,2010,49548,0.1044870025990082,5177.12
2025-01-01 00:00:00,Jose Wells,Stephanie Foster,Ford,Civic,2014,10817,0.1266061757447635,1369.5
2025-03-30 00:00:00,Danielle Coleman,Amanda Jones,Ford,Silverado,2019,20139,0.1294542716703428,2607.08
2024-11-30 00:00:00,Cynthia Morris,Elizabeth Williamson,Honda,Corolla,2016,44588,0.0669061530167426,2983.21
2025-01-07 00:00:00,Scott Martinez,Anthony Kelley,Honda,Civic,2016,27225,0.0769116339837543,2093.92
2025-04-13 00:00:00,Matthew Parker,Lisa Hart,Ford,Corolla,2012,42974,0.0752571954157564,3234.1
2025-06-16 00:00:00,Ethan Murphy,Tracy Poole,Honda,Civic,2015,31746,0.0868628367395066,2757.55
2025-07-11 00:00:00,Michael Wang,John Flores,Chevrolet,Corolla,2014,39129,0.0830502648186795,3249.67
2025-04-29 00:00:00,Tracy Ortega,Tamara Haynes,Chevrolet,F-150,2012,23111,0.0627125017094751,1449.35
2025-07-16 00:00:00,Randy Oconnor,James White,Honda,Corolla,2020,26201,0.1473111675579784,3859.7
2025-03-16 00:00:00,Philip White,Jennifer Hoffman,Honda,Altima,2012,30004,0.0630774544125453,1892.58
2025-05-18 00:00:00,Emily Stewart,William Davis,Ford,Silverado,2011,41868,0.0622087205488452,2604.55
2024-12-17 00:00:00,Spencer Lyons,Traci Kim,Chevrolet,F-150,2018,36273,0.1045653270240737,3792.9
2025-03-01 00:00:00,Kelsey Mcgee,Michelle Nielsen,Nissan,Civic,2017,22540,0.0649520985534694,1464.02
2025-03-11 00:00:00,Dawn Bentley,Heather Daniels,Honda,Corolla,2012,20441,0.0923263230620468,1887.24
2025-03-10 00:00:00,Aaron Holland,Samuel Hall,Honda,Altima,2012,38765,0.0588969881958285,2283.14
2024-12-25 00:00:00,Wendy Hughes,Vincent Sims,Chevrolet,Silverado,2013,37466,0.1255165274476635,4702.6
2025-07-20 00:00:00,Karen Morales,Richard Prince,Ford,F-150,2016,24451,0.0889301027376889,2174.43
2025-07-14 00:00:00,Madison Valdez,Jacob Hampton,Toyota,F-150,2020,24083,0.0551128485318033,1327.28
2025-01-24 00:00:00,Christopher Buckley,Paula Hull,Honda,Altima,2012,31798,0.1447052420455362,4601.34
2024-12-10 00:00:00,Kathleen Smith,Amy Rice,Ford,Civic,2020,44474,0.1188241995440842,5284.59
2025-06-20 00:00:00,Melanie George,Kaitlyn Collins,Nissan,Silverado,2011,48004,0.1284372537391048,6165.5
2025-08-10 00:00:00,Beth Sweeney,Mary Hale,Chevrolet,Corolla,2019,49096,0.0630696996546922,3096.47
2025-01-17 00:00:00,Francisco Quinn,Stephanie Mcpherson,Toyota,Civic,2017,29852,0.1376759587860139,4109.9
2025-04-07 00:00:00,Danny Santos,Rachel Hernandez,Ford,F-150,2011,45135,0.1313470079376382,5928.35
2024-12-15 00:00:00,Michael Carney,Terry Payne,Ford,Silverado,2021,28824,0.0623325327751806,1796.67
2025-02-25 00:00:00,Victor Mendoza,Jeremy Baird,Ford,Silverado,2017,24037,0.1140614329845487,2741.69
2024-12-24 00:00:00,Jennifer Carpenter,Teresa Pruitt,Chevrolet,F-150,2022,49622,0.0588075288303128,2918.15
2025-05-18 00:00:00,Anna Li,Derrick Rodriguez,Chevrolet,Silverado,2013,20598,0.1326603255022285,2732.54
2025-02-20 00:00:00,Jeffrey Jones,Justin Graham,Honda,Corolla,2013,24956,0.067508031920862,1684.73
2025-06-02 00:00:00,Bianca Goodwin,Matthew Johnson,Toyota,Silverado,2021,31615,0.0697970876303779,2206.63
2025-03-05 00:00:00,Cassandra Klein,Brianna Perez,Chevrolet,Civic,2021,21955,0.1223805173070629,2686.86
2025-05-22 00:00:00,Tracy Johns,Marcus Miller,Chevrolet,Silverado,2020,33519,0.067201893184662,2252.54
2024-11-05 00:00:00,Samuel Huber,Dr. Renee Rodriguez,Nissan,Civic,2013,30282,0.1221105099897131,3697.75
2024-12-27 00:00:00,Scott Armstrong,Kenneth Johnson,Chevrolet,Corolla,2016,16054,0.1274709581251324,2046.42
2025-05-10 00:00:00,Jeffrey Taylor,Sarah Wallace,Toyota,F-150,2011,23203,0.0996436541930454,2312.03
2025-03-29 00:00:00,William Grant,Diana Hayes,Toyota,Silverado,2018,17040,0.115769439348643,1972.71
2025-01-27 00:00:00,Wendy Russell,Garrett Barnett,Chevrolet,Civic,2015,45699,0.0636995737560003,2911.01
2025-03-27 00:00:00,Jason Bennett,Jorge Cummings,Nissan,Silverado,2022,32259,0.107600885691639,3471.1
2025-02-28 00:00:00,Barbara Alexander,Roberta Stevens,Chevrolet,Corolla,2013,42144,0.077654179761307,3272.66
2024-12-07 00:00:00,Oscar Alvarez,Mary Garza,Ford,Corolla,2013,42693,0.1315121815826494,5614.65
2025-04-11 00:00:00,Deanna Brown,Grant Perez,Chevrolet,F-150,2022,33010,0.1003424998477069,3312.31
2025-03-03 00:00:00,Sara Rodriguez,John Green,Honda,Silverado,2014,30127,0.1239848373667573,3735.29
2025-01-29 00:00:00,Brian Weber,Robert Adkins,Honda,F-150,2016,41129,0.0980079483838237,4030.97
2025-01-09 00:00:00,Robert Hale,Maria Carroll,Honda,Altima,2015,44082,0.1008510137946168,4445.71
2024-11-30 00:00:00,Victor James,Tyler Reyes,Toyota,Altima,2013,35205,0.1057423980546583,3722.66
2025-08-02 00:00:00,Clifford Singh,Michael Carter,Honda,F-150,2016,22947,0.1367027144071364,3136.92
2025-03-29 00:00:00,Stephanie Myers,Vanessa Trevino,Honda,Altima,2010,39920,0.0969256072677549,3869.27
2025-07-15 00:00:00,Christian Young,Andrea Hayes,Chevrolet,Corolla,2018,36091,0.0695366004598607,2509.65
2025-05-16 00:00:00,Beverly Silva,Alison Glover,Honda,Civic,2012,12208,0.1444187104936458,1763.06
2025-03-28 00:00:00,Brian Cisneros,Susan Sanders,Chevrolet,F-150,2018,16573,0.1337834023964652,2217.19
2024-11-12 00:00:00,Ann Sanchez,Susan Foster,Toyota,F-150,2013,22453,0.145532343797078,3267.64
2024-11-18 00:00:00,Joseph Smith,Erin Hunter,Chevrolet,Civic,2017,10533,0.0700755830105188,738.11
2025-05-23 00:00:00,Valerie Owens,Jane Clements,Nissan,F-150,2012,37625,0.1214687437402438,4570.26
2025-05-09 00:00:00,Katherine Anderson,Nicholas Johnson,Honda,Civic,2018,31562,0.1029985785650315,3250.84
2025-08-03 00:00:00,Luis Bowman,Kirsten Humphrey,Chevrolet,Silverado,2017,43654,0.093483857890949,4080.94
2025-08-03 00:00:00,Jeremiah Mccall,Russell Davis,Honda,Altima,2015,14354,0.1418729373948733,2036.44
2025-05-18 00:00:00,Michelle Schwartz,Shirley Williamson,Ford,Civic,2010,11316,0.0629498821945836,712.34
2025-03-08 00:00:00,John Myers,Seth Morales,Nissan,Corolla,2019,40216,0.0724853578544213,2915.07
2025-06-23 00:00:00,Christian Brown,Jermaine Duncan,Nissan,Silverado,2012,48215,0.0867005799384068,4180.27
2024-12-29 00:00:00,Jeffery Macias,Patricia Jones,Toyota,Altima,2022,47039,0.0572825285980882,2694.51
2025-03-29 00:00:00,Gregg Hart,Jonathan Phillips,Honda,Civic,2012,16169,0.061537025322066,994.99
2025-02-05 00:00:00,Katrina Huff,Patricia White,Honda,Civic,2017,19228,0.111605269574329,2145.95
2025-07-31 00:00:00,Luke Logan,Diana Walker,Honda,Corolla,2015,16479,0.0601930683339059,991.92
2025-07-23 00:00:00,Jenna Clayton,David Henry,Ford,Corolla,2017,25823,0.0822391826264554,2123.66
2024-11-04 00:00:00,Jorge Lopez,Rachel Melton,Ford,Civic,2020,48908,0.125647270227609,6145.16
2024-12-28 00:00:00,Jaime Long,Mitchell Ross,Honda,Altima,2012,47591,0.0991432538515376,4718.33
2025-03-01 00:00:00,Christina Dunlap,Jordan Snyder,Ford,Corolla,2016,18328,0.1254939951217938,2300.05
